accepted	Lprev	Lstar	alpha	minimum	time
1132		-58.799758	-63.326387	0.010817	1.785373e-08	1.559669e+00
1132		-58.799758	-62.965586	0.015517	1.747141e-08	1.530039e+00
1132		-58.799758	-61.406709	0.073759	1.762541e-08	1.559672e+00
1133		-58.015172	-58.015172	1.000000	1.798076e-08	1.619811e+00
1133		-58.015172	-59.819816	0.164533	1.812408e-08	1.580636e+00
1133		-58.015172	-60.818794	0.060590	1.810053e-08	1.574202e+00
1133		-58.015172	-60.052487	0.130378	1.849056e-08	1.540045e+00
1133		-58.015172	-61.649980	0.026389	1.796803e-08	1.532524e+00
1133		-58.015172	-58.811905	0.450799	1.824273e-08	1.533773e+00
1133		-58.015172	-63.625000	0.003662	1.808888e-08	1.541518e+00
1133		-58.015172	-59.403239	0.249557	1.780796e-08	1.599880e+00
1134		-61.172637	-61.172637	0.042533	1.803201e-08	1.582242e+00
1134		-61.172637	-62.263513	0.335922	1.799404e-08	1.540539e+00
1134		-61.172637	-61.957537	0.456165	1.810495e-08	1.522025e+00
1134		-61.172637	-63.444762	0.103093	1.801631e-08	1.553393e+00
1135		-59.376614	-59.376614	1.000000	1.850128e-08	1.541641e+00
1135		-59.376614	-63.370580	0.018426	1.854891e-08	1.552006e+00
1135		-59.376614	-61.668225	0.101103	1.861088e-08	1.570112e+00
1135		-59.376614	-64.475305	0.006105	1.832014e-08	1.520549e+00
1136		-59.674063	-59.674063	0.742710	1.852763e-08	1.528234e+00
1137		-60.418175	-60.418175	0.475156	1.856621e-08	1.540412e+00
1137		-60.418175	-63.506534	0.045577	1.810867e-08	1.611317e+00
1138		-62.560220	-62.560220	0.117415	1.837343e-08	1.600153e+00
1139		-62.147698	-62.147698	1.000000	1.794324e-08	1.521013e+00
1139		-62.147698	-64.919000	0.062580	1.818932e-08	1.540927e+00
1140		-63.838014	-63.838014	0.184461	1.822525e-08	1.509038e+00
1140		-63.838014	-64.517121	0.507070	1.808157e-08	1.575513e+00
1140		-63.838014	-66.316964	0.083831	1.776007e-08	1.521398e+00
1141		-64.467639	-64.467639	0.532792	1.825652e-08	1.574650e+00
1141		-64.467639	-65.538890	0.342580	1.858277e-08	1.550412e+00
1142		-64.988761	-64.988761	0.593854	1.827097e-08	1.559803e+00
1142		-64.988761	-68.780691	0.022552	1.824011e-08	1.509903e+00
1143		-61.352874	-61.352874	1.000000	1.867084e-08	1.519153e+00
1143		-61.352874	-62.321433	0.379629	1.879587e-08	1.520420e+00
1144		-61.699318	-61.699318	0.707198	1.888188e-08	1.547759e+00
1144		-61.699318	-65.031078	0.035730	1.921882e-08	1.520687e+00
1144		-61.699318	-66.236066	0.010708	1.846982e-08	1.492755e+00
1144		-61.699318	-63.230849	0.216204	1.882192e-08	1.493435e+00
1144		-61.699318	-64.765625	0.046593	1.888941e-08	1.541929e+00
1144		-61.699318	-62.805414	0.330848	1.837237e-08	1.510005e+00
1145		-59.355436	-59.355436	1.000000	1.863544e-08	1.490048e+00
1145		-59.355436	-62.458727	0.044901	1.857100e-08	1.540500e+00
1146		-59.753263	-59.753263	0.671778	1.894597e-08	1.492014e+00
1146		-59.753263	-61.164077	0.243945	1.861254e-08	1.521908e+00
1147		-60.808218	-60.808218	0.348208	1.890565e-08	1.529367e+00
1148		-60.487607	-60.487607	1.000000	1.877831e-08	1.590790e+00
1148		-60.487607	-67.109908	0.001330	1.897893e-08	1.660056e+00
1149		-59.630793	-59.630793	1.000000	1.849436e-08	1.659513e+00
1149		-59.630793	-60.319673	0.502138	1.849540e-08	1.542199e+00
1149		-59.630793	-60.385866	0.469976	1.853622e-08	1.550241e+00
1150		-59.955929	-59.955929	0.722429	1.849440e-08	1.568494e+00
1150		-59.955929	-63.654944	0.024748	1.877023e-08	1.530291e+00
1151		-59.108443	-59.108443	1.000000	1.813549e-08	1.581720e+00
1151		-59.108443	-60.806189	0.183096	1.800516e-08	1.557126e+00
1152		-60.600072	-60.600072	0.225006	1.809751e-08	1.564059e+00
1153		-60.814353	-60.814353	0.807121	1.785790e-08	1.549386e+00
1153		-60.814353	-61.755509	0.390177	1.795749e-08	1.588630e+00
1153		-60.814353	-62.478451	0.189361	1.838034e-08	1.542366e+00
1153		-60.814353	-64.250533	0.032187	1.779011e-08	1.541238e+00
1154		-59.374434	-59.374434	1.000000	1.775576e-08	1.590544e+00
1154		-59.374434	-64.020384	0.009600	1.795062e-08	1.641129e+00
1155		-56.725578	-56.725578	1.000000	1.761687e-08	1.581070e+00
1155		-56.725578	-57.595034	0.419180	1.721923e-08	1.549331e+00
1156		-57.423348	-57.423348	0.497694	1.762924e-08	1.568569e+00
1156		-57.423348	-58.122077	0.497217	1.749032e-08	1.502792e+00
1156		-57.423348	-60.210939	0.061569	1.778787e-08	1.568307e+00
1156		-57.423348	-61.529357	0.016473	1.766796e-08	1.559775e+00
1156		-57.423348	-57.580560	0.854522	1.797939e-08	1.530685e+00
1156		-57.423348	-59.542882	0.120088	1.738651e-08	1.512950e+00
1156		-57.423348	-61.188772	0.023158	1.713316e-08	1.532536e+00
1156		-57.423348	-60.813739	0.033695	1.756242e-08	1.584695e+00
1156		-57.423348	-62.154081	0.008820	1.730922e-08	1.500921e+00
1156		-57.423348	-62.014975	0.010136	1.749870e-08	1.573907e+00
1157		-56.664003	-56.664003	1.000000	1.749597e-08	1.559699e+00
1158		-58.062767	-58.062767	0.246902	1.743433e-08	1.591367e+00
1158		-58.062767	-64.388475	0.001790	1.758920e-08	1.539983e+00
1158		-58.062767	-62.248322	0.015214	1.712839e-08	1.581606e+00
1159		-58.003497	-58.003497	1.000000	1.739112e-08	1.569714e+00
1160		-57.315005	-57.315005	1.000000	1.738236e-08	1.620908e+00
1161		-57.423051	-57.423051	0.897586	1.724647e-08	1.551959e+00
1161		-57.423051	-59.592220	0.114273	1.716386e-08	1.632605e+00
1162		-56.928555	-56.928555	1.000000	1.733132e-08	1.548990e+00
1162		-56.928555	-58.412068	0.226839	1.706184e-08	1.595523e+00
1162		-56.928555	-62.129542	0.005511	1.708218e-08	1.560532e+00
1163		-58.517373	-58.517373	0.204167	1.739876e-08	1.572136e+00
1163		-58.517373	-62.488349	0.018855	1.737924e-08	1.591313e+00
1163		-58.517373	-62.168258	0.025968	1.776204e-08	1.591863e+00
1163		-58.517373	-60.303311	0.167640	1.717074e-08	1.560578e+00
1164		-57.843522	-57.843522	1.000000	1.735836e-08	1.579407e+00
1165		-59.014832	-59.014832	0.309961	1.728668e-08	1.553341e+00
1165		-59.014832	-63.520089	0.011051	1.722435e-08	1.598941e+00
1166		-58.315036	-58.315036	1.000000	1.756404e-08	1.591792e+00
1166		-58.315036	-61.567855	0.038665	1.747713e-08	1.521417e+00
1166		-58.315036	-64.113236	0.003033	1.761549e-08	1.540900e+00
1166		-58.315036	-59.768776	0.233695	1.793168e-08	1.581593e+00
1167		-60.363376	-60.363376	0.128949	1.719804e-08	1.528392e+00
1167		-60.363376	-65.143510	0.008395	1.709728e-08	1.542909e+00
1168		-58.248746	-58.248746	1.000000	1.756951e-08	1.550004e+00
1169		-58.340994	-58.340994	0.911879	1.749906e-08	1.536574e+00
1169		-58.340994	-60.825390	0.083376	1.740665e-08	1.627833e+00
1170		-58.858043	-58.858043	0.596277	1.735852e-08	1.572237e+00
1171		-59.553537	-59.553537	0.498828	1.749092e-08	1.572245e+00
1171		-59.553537	-60.413811	0.423046	1.759649e-08	1.541163e+00
1172		-60.802253	-60.802253	0.286873	1.752805e-08	1.621610e+00
1172		-60.802253	-63.260275	0.085604	1.710884e-08	1.528043e+00
1173		-59.577116	-59.577116	1.000000	1.787127e-08	1.565726e+00
1173		-59.577116	-64.758815	0.005618	1.802380e-08	1.589141e+00
1174		-57.358237	-57.358237	1.000000	1.746990e-08	1.621606e+00
1174		-57.358237	-59.246236	0.151374	1.731385e-08	1.539279e+00
1174		-57.358237	-62.939076	0.003769	1.741532e-08	1.551641e+00
1174		-57.358237	-58.926032	0.208504	1.694348e-08	1.532385e+00
1175		-56.721116	-56.721116	1.000000	1.747161e-08	1.561264e+00
1175		-56.721116	-63.398750	0.001259	1.744727e-08	1.600355e+00
1175		-56.721116	-61.042710	0.013279	1.694719e-08	1.561920e+00
1175		-56.721116	-60.408680	0.025033	1.753115e-08	1.593406e+00
1175		-56.721116	-58.425790	0.181832	1.744902e-08	1.572661e+00
1176		-55.284281	-55.284281	1.000000	1.741900e-08	1.582334e+00
1176		-55.284281	-55.463689	0.835765	1.794047e-08	1.552508e+00
1177		-54.700912	-54.700912	1.000000	1.778719e-08	1.589119e+00
1177		-54.700912	-58.896449	0.015063	1.758171e-08	1.589222e+00
1177		-54.700912	-57.326572	0.072392	1.804615e-08	1.597321e+00
1177		-54.700912	-59.621334	0.007296	1.798005e-08	1.567401e+00
1177		-54.700912	-57.668277	0.051439	1.744640e-08	1.553755e+00
1178		-55.435499	-55.435499	0.479703	1.780626e-08	1.560886e+00
1178		-55.435499	-59.432968	0.018362	1.764504e-08	1.569060e+00
1179		-54.277175	-54.277175	1.000000	1.785286e-08	1.601590e+00
1179		-54.277175	-59.531996	0.005222	1.807192e-08	1.531452e+00
1180		-56.230783	-56.230783	0.141762	1.807896e-08	1.580163e+00
1180		-56.230783	-57.914002	0.185775	1.831238e-08	1.548887e+00
1180		-56.230783	-59.348029	0.044279	1.811653e-08	1.542186e+00
1181		-56.496634	-56.496634	0.766554	1.816105e-08	1.580615e+00
1181		-56.496634	-60.501949	0.018219	1.805226e-08	1.549000e+00
1181		-56.496634	-60.600309	0.016512	1.808881e-08	1.568955e+00
1181		-56.496634	-61.808456	0.004933	1.808559e-08	1.572274e+00
1182		-59.456498	-59.456498	0.051826	1.834368e-08	1.579303e+00
1182		-59.456498	-63.444809	0.018531	1.817771e-08	1.541564e+00
1182		-59.456498	-60.643811	0.305040	1.810894e-08	1.541959e+00
1183		-55.480445	-55.480445	1.000000	1.834993e-08	1.641028e+00
1183		-55.480445	-59.790033	0.013439	1.814911e-08	1.589450e+00
1183		-55.480445	-58.214624	0.064947	1.843725e-08	1.589519e+00
1183		-55.480445	-59.236764	0.023370	1.832462e-08	1.589839e+00
1184		-54.851652	-54.851652	1.000000	1.857224e-08	1.589776e+00
1184		-54.851652	-57.434427	0.075564	1.830415e-08	1.588966e+00
1185		-56.215908	-56.215908	0.255571	1.840196e-08	1.570324e+00
1186		-58.285158	-58.285158	0.126280	1.859109e-08	1.541745e+00
1186		-58.285158	-62.351946	0.017132	1.843989e-08	1.562251e+00
1186		-58.285158	-61.786220	0.030165	1.886416e-08	1.582062e+00
1186		-58.285158	-62.475237	0.015145	1.880717e-08	1.589759e+00
1186		-58.285158	-62.124930	0.021498	1.867189e-08	1.589785e+00
1187		-58.305894	-58.305894	0.979478	1.898656e-08	1.569102e+00
1188		-57.694980	-57.694980	1.000000	1.888923e-08	1.541879e+00
1188		-57.694980	-60.015288	0.098243	1.916635e-08	1.560044e+00
1189		-56.213780	-56.213780	1.000000	1.874151e-08	1.533752e+00
1189		-56.213780	-58.331639	0.120289	1.870727e-08	1.580455e+00
1190		-56.931186	-56.931186	0.488017	1.898310e-08	1.549738e+00
1190		-56.931186	-58.026772	0.334343	1.868432e-08	1.540225e+00
1190		-56.931186	-58.339596	0.244532	1.901737e-08	1.597747e+00
1190		-56.931186	-59.187440	0.104742	1.906553e-08	1.512096e+00
1191		-59.738388	-59.738388	0.060374	1.914152e-08	1.541436e+00
1191		-59.738388	-66.120255	0.001692	1.938285e-08	1.589543e+00
1192		-57.561368	-57.561368	1.000000	1.927498e-08	1.590366e+00
1192		-57.561368	-60.258884	0.067373	1.893327e-08	1.568436e+00
1192		-57.561368	-58.387110	0.437910	1.959674e-08	1.579803e+00
1193		-57.750028	-57.750028	0.828068	1.916751e-08	1.560106e+00
1194		-60.368290	-60.368290	0.072930	1.920064e-08	1.569230e+00
1194		-60.368290	-63.895729	0.029380	1.909584e-08	1.568581e+00
1195		-59.633990	-59.633990	1.000000	1.906566e-08	1.561131e+00
1195		-59.633990	-62.854072	0.039952	1.874197e-08	1.571983e+00
1195		-59.633990	-64.299739	0.009412	1.911570e-08	1.592910e+00
1195		-59.633990	-60.402571	0.463671	1.923655e-08	1.541701e+00
1196		-58.325477	-58.325477	1.000000	1.901614e-08	1.540987e+00
1196		-58.325477	-59.956862	0.195658	1.896288e-08	1.552504e+00
1196		-58.325477	-60.391177	0.126730	1.887191e-08	1.581296e+00
1197		-56.682141	-56.682141	1.000000	1.900892e-08	1.541980e+00
1198		-54.873201	-54.873201	1.000000	1.878314e-08	1.690850e+00
1198		-54.873201	-56.717538	0.158130	1.889493e-08	1.561127e+00
1199		-53.472339	-53.472339	1.000000	1.892786e-08	1.569312e+00
1199		-53.472339	-60.287147	0.001097	1.882632e-08	1.589915e+00
1199		-53.472339	-56.847867	0.034200	1.900792e-08	1.589695e+00
1199		-53.472339	-55.476094	0.134828	1.868182e-08	1.568540e+00
1200		-53.618375	-53.618375	0.864126	1.888598e-08	1.520564e+00
1200		-53.618375	-56.484439	0.056923	1.843362e-08	1.568619e+00
1200		-53.618375	-59.894942	0.001880	1.898834e-08	1.553329e+00
1201		-54.127117	-54.127117	0.601252	1.873626e-08	1.541354e+00
1201		-54.127117	-60.709658	0.001384	1.856892e-08	1.568413e+00
1201		-54.127117	-57.872815	0.023619	1.824744e-08	1.553229e+00
1202		-53.880522	-53.880522	1.000000	1.877283e-08	1.541147e+00
1202		-53.880522	-58.488106	0.009976	1.897741e-08	1.542261e+00
1202		-53.880522	-54.286311	0.666451	1.865297e-08	1.592266e+00
1203		-55.468463	-55.468463	0.204346	1.837768e-08	1.494011e+00
1203		-55.468463	-60.819088	0.004745	1.818425e-08	1.592478e+00
1203		-55.468463	-61.849213	0.001694	1.862968e-08	1.581371e+00
1204		-54.882900	-54.882900	1.000000	1.847562e-08	1.550458e+00
1204		-54.882900	-56.701417	0.162266	1.873973e-08	1.590163e+00
1205		-56.868237	-56.868237	0.137334	1.888826e-08	1.653850e+00
1205		-56.868237	-58.593839	0.178066	1.844895e-08	1.580241e+00
1205		-56.868237	-57.511755	0.525440	1.911263e-08	1.562042e+00
1205		-56.868237	-58.392649	0.217749	1.841238e-08	1.569607e+00
1205		-56.868237	-57.622943	0.470149	1.879439e-08	1.561164e+00
1205		-56.868237	-58.417266	0.212454	1.890869e-08	1.572502e+00
1205		-56.868237	-65.320843	0.000213	1.891650e-08	1.591665e+00
1206		-56.820680	-56.820680	1.000000	1.911686e-08	1.548427e+00
1206		-56.820680	-58.346648	0.217411	1.949592e-08	1.600064e+00
1206		-56.820680	-60.586805	0.023142	1.886806e-08	1.582681e+00
1207		-56.378149	-56.378149	1.000000	1.897474e-08	1.542078e+00
1208		-57.362484	-57.362484	0.373687	1.894432e-08	1.579706e+00
1209		-58.131853	-58.131853	0.463306	1.864818e-08	1.549351e+00
1209		-58.131853	-62.516284	0.012470	1.860649e-08	1.567075e+00
1209		-58.131853	-63.750869	0.003628	1.872178e-08	1.571797e+00
1210		-57.342902	-57.342902	1.000000	1.889056e-08	1.592338e+00
1211		-57.537228	-57.537228	0.823389	1.881582e-08	1.617234e+00
1212		-57.065912	-57.065912	1.000000	1.875640e-08	1.551158e+00
1212		-57.065912	-57.730425	0.514524	1.914592e-08	1.651763e+00
1213		-55.596980	-55.596980	1.000000	1.873068e-08	1.584960e+00
1213		-55.596980	-60.097392	0.011104	1.885558e-08	1.559469e+00
1213		-55.596980	-58.786665	0.041185	1.888562e-08	1.569123e+00
1214		-55.541253	-55.541253	1.000000	1.857368e-08	1.541752e+00
1214		-55.541253	-56.229962	0.502224	1.848086e-08	1.588701e+00
1214		-55.541253	-57.299237	0.172392	1.871945e-08	1.562571e+00
1215		-55.826892	-55.826892	0.751534	1.867063e-08	1.573883e+00
1216		-56.035520	-56.035520	0.811698	1.866208e-08	1.551123e+00
1217		-54.775396	-54.775396	1.000000	1.833052e-08	1.581060e+00
1217		-54.775396	-59.829662	0.006382	1.849870e-08	1.588468e+00
1218		-53.949086	-53.949086	1.000000	1.849466e-08	1.562582e+00
1218		-53.949086	-58.696085	0.008678	1.878899e-08	1.570661e+00
1218		-53.949086	-55.605276	0.190865	1.827755e-08	1.558569e+00
1218		-53.949086	-56.669316	0.065860	1.845239e-08	1.560108e+00
1218		-53.949086	-59.007547	0.006355	1.812245e-08	1.572816e+00
1218		-53.949086	-56.931254	0.050683	1.807711e-08	1.561188e+00
1218		-53.949086	-55.990018	0.129908	1.865506e-08	1.549418e+00
1218		-53.949086	-55.987901	0.130183	1.827800e-08	1.564466e+00
1218		-53.949086	-57.650053	0.024700	1.821625e-08	1.564153e+00
1218		-53.949086	-57.841604	0.020394	1.870051e-08	1.557428e+00
1218		-53.949086	-55.938417	0.136787	1.827649e-08	1.589511e+00
1218		-53.949086	-58.018762	0.017083	1.853564e-08	1.511151e+00
1218		-53.949086	-59.155618	0.005481	1.909655e-08	1.588648e+00
1218		-53.949086	-57.657780	0.024510	1.829140e-08	1.579716e+00
1218		-53.949086	-56.991546	0.047717	1.849574e-08	1.542207e+00
1218		-53.949086	-58.655822	0.009034	1.849565e-08	1.581150e+00
1218		-53.949086	-56.648452	0.067248	1.838260e-08	1.548945e+00
1218		-53.949086	-55.785583	0.159375	1.837791e-08	1.589995e+00
1218		-53.949086	-55.671649	0.178608	1.876857e-08	1.569214e+00
1218		-53.949086	-57.525858	0.027966	1.845588e-08	1.543058e+00
1218		-53.949086	-56.763347	0.059949	1.850963e-08	1.541113e+00
1218		-53.949086	-57.165317	0.040106	1.831089e-08	1.511042e+00
1218		-53.949086	-57.454735	0.030027	1.858500e-08	1.565161e+00
1218		-53.949086	-56.906944	0.051930	1.854258e-08	1.532084e+00
1218		-53.949086	-54.801676	0.426309	1.867400e-08	1.519310e+00
1218		-53.949086	-58.341769	0.012368	1.880006e-08	1.561373e+00
1218		-53.949086	-54.036091	0.916673	1.821997e-08	1.569470e+00
1218		-53.949086	-57.332423	0.033934	1.847165e-08	1.589645e+00
1218		-53.949086	-55.989909	0.129922	1.812843e-08	1.669952e+00
1219		-54.345385	-54.345385	0.672806	1.866921e-08	1.581042e+00
1219		-54.345385	-56.262193	0.147076	1.874592e-08	1.512274e+00
1219		-54.345385	-57.357524	0.049186	1.894728e-08	1.593933e+00
1220		-51.529857	-51.529857	1.000000	1.860138e-08	1.553069e+00
1221		-51.296128	-51.296128	1.000000	1.851370e-08	1.571999e+00
1222		-52.388944	-52.388944	0.335271	1.864298e-08	1.572696e+00
1222		-52.388944	-59.251479	0.001046	1.877143e-08	1.560876e+00
1222		-52.388944	-57.929536	0.003924	1.880475e-08	1.589132e+00
1222		-52.388944	-55.217764	0.059083	1.890479e-08	1.540975e+00
1222		-52.388944	-55.770340	0.034000	1.864975e-08	1.501063e+00
1223		-52.490800	-52.490800	0.903159	1.821469e-08	1.559861e+00
1223		-52.490800	-54.042859	0.211812	1.844630e-08	1.548380e+00
1223		-52.490800	-54.209583	0.179284	1.851602e-08	1.542278e+00
1224		-51.580272	-51.580272	1.000000	1.821255e-08	1.528734e+00
1225		-52.594993	-52.594993	0.362504	1.824436e-08	1.572811e+00
1226		-52.786752	-52.786752	0.825506	1.849870e-08	1.589905e+00
1226		-52.786752	-56.647602	0.021050	1.833472e-08	1.592224e+00
1226		-52.786752	-58.953778	0.002097	1.818090e-08	1.601093e+00
1226		-52.786752	-53.828999	0.352661	1.850871e-08	1.652646e+00
1226		-52.786752	-54.309166	0.218184	1.890782e-08	1.577350e+00
1226		-52.786752	-54.142913	0.257648	1.841704e-08	1.581619e+00
1227		-52.532889	-52.532889	1.000000	1.820709e-08	1.592378e+00
1227		-52.532889	-54.740533	0.109959	1.842388e-08	1.512319e+00
1228		-53.121107	-53.121107	0.555316	1.801795e-08	1.540698e+00
1228		-53.121107	-53.765537	0.524961	1.795576e-08	1.588956e+00
1229		-52.807083	-52.807083	1.000000	1.800525e-08	1.565560e+00
1230		-54.768541	-54.768541	0.140653	1.793870e-08	1.514049e+00
1230		-54.768541	-56.318870	0.212178	1.794976e-08	1.589339e+00
1230		-54.768541	-56.456537	0.184890	1.797591e-08	1.557671e+00
1231		-54.575819	-54.575819	1.000000	1.794063e-08	1.564760e+00
1231		-54.575819	-56.134627	0.210387	1.780555e-08	1.560264e+00
1231		-54.575819	-58.563014	0.018552	1.786127e-08	1.553064e+00
1231		-54.575819	-57.738773	0.042301	1.748411e-08	1.573374e+00
1231		-54.575819	-57.991144	0.032866	1.841752e-08	1.541359e+00
1232		-53.310695	-53.310695	1.000000	1.797912e-08	1.561679e+00
1232		-53.310695	-57.373227	0.017205	1.799685e-08	1.599668e+00
1233		-53.640523	-53.640523	0.719047	1.820141e-08	1.554273e+00
1233		-53.640523	-56.237451	0.074502	1.836477e-08	1.640432e+00
1233		-53.640523	-55.731334	0.123587	1.809464e-08	1.608549e+00
1233		-53.640523	-56.982417	0.035370	1.804369e-08	1.559761e+00
1233		-53.640523	-55.324470	0.185640	1.805485e-08	1.611796e+00
1234		-54.689791	-54.689791	0.350194	1.852214e-08	1.608067e+00
1234		-54.689791	-57.577584	0.055699	1.838846e-08	1.548618e+00
1235		-55.610602	-55.610602	0.398196	1.858684e-08	1.581993e+00
1235		-55.610602	-60.464657	0.007797	1.830003e-08	1.580490e+00
1236		-53.559043	-53.559043	1.000000	1.858627e-08	1.601439e+00
1236		-53.559043	-58.463582	0.007413	1.899538e-08	1.568445e+00
1237		-52.973391	-52.973391	1.000000	1.870228e-08	1.541770e+00
1237		-52.973391	-59.612913	0.001308	1.901414e-08	1.527953e+00
1238		-52.952144	-52.952144	1.000000	1.841949e-08	1.571841e+00
1238		-52.952144	-55.124619	0.113895	1.852764e-08	1.560780e+00
1238		-52.952144	-56.890589	0.019478	1.778191e-08	1.550069e+00
1238		-52.952144	-54.638361	0.185219	1.854285e-08	1.569669e+00
1239		-52.609190	-52.609190	1.000000	1.878351e-08	1.542420e+00
1239		-52.609190	-54.962979	0.095009	1.906947e-08	1.589611e+00
1239		-52.609190	-53.310478	0.495946	1.866883e-08	1.589416e+00
1240		-55.539688	-55.539688	0.053370	1.872460e-08	1.650454e+00
1240		-55.539688	-60.704070	0.005717	1.871881e-08	1.560248e+00
1240		-55.539688	-58.674372	0.043514	1.872858e-08	1.570620e+00
1240		-55.539688	-63.299543	0.000427	1.918444e-08	1.609501e+00
1240		-55.539688	-58.602492	0.046756	1.870112e-08	1.570688e+00
1241		-55.484726	-55.484726	1.000000	1.875936e-08	1.589004e+00
1241		-55.484726	-62.520431	0.000880	1.908929e-08	1.588679e+00
1241		-55.484726	-57.902844	0.089089	1.860786e-08	1.589371e+00
1241		-55.484726	-56.739316	0.285193	1.846444e-08	1.621066e+00
1242		-53.579106	-53.579106	1.000000	1.871945e-08	1.591695e+00
1242		-53.579106	-56.515086	0.053079	1.850325e-08	1.560196e+00
1243		-52.668223	-52.668223	1.000000	1.877673e-08	1.569627e+00
1243		-52.668223	-54.478525	0.163605	1.867478e-08	1.573005e+00
1244		-53.362055	-53.362055	0.499658	1.889304e-08	1.579649e+00
1244		-53.362055	-58.120571	0.008578	1.896964e-08	1.611894e+00
1244		-53.362055	-56.644039	0.037554	1.869484e-08	1.573171e+00
1244		-53.362055	-60.347568	0.000925	1.908431e-08	1.572355e+00
1245		-53.534749	-53.534749	0.841395	1.851722e-08	1.561756e+00
1245		-53.534749	-56.207322	0.069074	1.862321e-08	1.589335e+00
